Neighborhood,Year,Section,Description,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Count
"Banksville                    ",2020,2701,"Simple Assault.",0,2,2,0,0,0,1,2,0,0,0,1,8
"Banksville                    ",2020,2709.1,"Stalking Conduct or Repeatedly Acts Including Follows",0,0,0,0,0,0,0,0,0,1,0,0,1
"Banksville                    ",2021,2718(a)(1),"Strangulation - Applying Pressure to the Throat or Neck",0,0,0,1,0,2,0,0,0,0,2,0,5
"Banksville                    ",2020,2718(a)(1),"Strangulation - Applying Pressure to the Throat or Neck",0,0,0,0,2,0,0,2,0,0,0,0,4
"Banksville                    ",2023,2718(a)(2),"Strangulation - Blocking the Nose and Mouth of the Person",0,0,1,0,0,0,0,0,0,0,0,0,1
"Banksville                    ",2021,4910,"Tampering with or Fabricating Physical Evidence.",0,0,0,0,0,0,0,0,2,0,0,0,2
"Banksville                    ",2023,2706,"Terroristic Threats.",1,2,1,0,0,0,0,0,0,0,0,0,4
"Banksville                    ",2022,2706,"Terroristic Threats.",2,0,0,0,1,0,1,1,0,0,0,0,5
"Banksville                    ",2021,2706,"Terroristic Threats.",1,0,0,0,3,0,0,1,1,0,0,2,8
"Banksville                    ",2020,2706,"Terroristic Threats.",0,0,0,0,2,0,0,0,0,0,0,0,2
"Banksville                    ",2023,3922,"Theft by Deception.",2,0,0,0,0,0,0,0,0,0,0,0,2
"Banksville                    ",2022,3922,"Theft by Deception.",1,0,0,0,0,0,0,0,0,0,0,0,1
"Banksville                    ",2021,3922,"Theft by Deception.",0,0,1,0,0,0,0,0,0,0,0,1,2
"Banksville                    ",2020,3922,"Theft by Deception.",1,2,0,0,0,0,0,0,0,1,0,3,7
"Banksville                    ",2022,3923,"Theft by Extortion.",0,0,0,0,0,1,0,0,1,0,0,0,2
"Banksville                    ",2020,3923,"Theft by Extortion.",0,0,0,1,0,0,0,0,0,0,0,0,1
"Banksville                    ",2023,3921(a),"Theft by Unlawful Taking or Disposition - Movable item",1,0,0,3,0,0,0,0,0,0,0,0,4
"Banksville                    ",2022,3921(a),"Theft by Unlawful Taking or Disposition - Movable item",0,0,1,1,1,0,0,1,0,0,0,0,4
"Banksville                    ",2021,3921(a),"Theft by Unlawful Taking or Disposition - Movable item",1,0,0,0,1,0,1,0,0,0,0,0,3
"Banksville                    ",2020,3921(a),"Theft by Unlawful Taking or Disposition - Movable item",0,1,0,0,0,0,1,0,2,1,0,0,5
"Banksville                    ",2023,3921,"Theft by Unlawful Taking or Disposition.",0,2,0,0,0,0,0,0,0,0,0,0,2
"Banksville                    ",2022,3921,"Theft by Unlawful Taking or Disposition.",0,3,2,2,1,1,0,3,0,0,1,2,15
"Banksville                    ",2021,3921,"Theft by Unlawful Taking or Disposition.",4,0,1,0,0,0,0,0,1,0,0,1,7
"Banksville                    ",2020,3921,"Theft by Unlawful Taking or Disposition.",0,0,0,0,0,1,0,1,0,0,1,2,5
"Banksville                    ",2023,3934,"Theft from Vehicle",0,1,0,0,0,0,0,0,0,0,0,0,1
"Banksville                    ",2022,3934,"Theft from Vehicle",0,0,0,1,0,1,0,0,0,0,0,2,4
"Banksville                    ",2021,3934,"Theft from Vehicle",1,0,0,1,2,0,0,0,0,0,0,0,4
"Banksville                    ",2020,3934,"Theft from Vehicle",0,0,0,0,0,0,5,0,0,0,1,1,7
"Banksville                    ",2022,3924,"Theft of Property Lost, Mislaid or Delivered by Mistake.",0,0,0,0,0,0,1,0,1,0,0,1,3
"Banksville                    ",2021,3924,"Theft of Property Lost, Mislaid or Delivered by Mistake.",0,0,0,0,0,1,0,0,0,0,0,0,1
"Banksville                    ",2020,3924,"Theft of Property Lost, Mislaid or Delivered by Mistake.",0,0,1,0,0,0,0,0,0,0,0,1,2
"Banksville                    ",2023,3926.C1,"THEFT OF SERVICES",1,0,0,0,0,0,0,0,0,0,0,0,1
"Banksville                    ",2021,3926(a)(4),"Theft of services; ACQUISITION OF SERVICES - refusal to pay or offer to pay for a service (hotels and restarants)",0,0,2,0,0,0,0,0,0,0,0,0,2
"Banksville                    ",2023,3112,"Traffic-Control Signals.",0,1,0,0,0,0,0,0,0,0,0,0,1
"Banksville                    ",2021,3112,"Traffic-Control Signals.",0,0,0,2,0,0,0,0,2,0,0,0,4
"Banksville                    ",2021,3334,"Turning Movements and Required Signals.",0,0,0,0,0,0,0,2,0,0,0,0,2
"Banksville                    ",2020,3334,"Turning Movements and Required Signals.",0,0,0,0,0,0,0,2,0,0,0,0,2
"Banksville                    ",2021,3928,"Unauthorized Use of Automobile and Other Vehicles.",0,0,0,0,0,0,0,0,0,0,0,1,1
"Banksville                    ",2020,3928,"Unauthorized Use of Automobile and Other Vehicles.",0,0,1,0,0,0,0,0,0,0,0,0,1
"Banksville                    ",2022,2902,"Unlawful Restraint.",0,0,0,0,0,0,2,0,0,0,0,0,2
"Banksville                    ",2021,2902,"Unlawful Restraint.",0,0,0,0,0,0,2,0,0,0,0,0,2
"Beechview                     ",2023,9498,"302 (Mental)",2,1,1,1,0,0,0,0,0,0,0,0,5
"Beechview                     ",2022,9498,"302 (Mental)",1,0,2,0,3,0,2,3,1,1,0,1,14
"Beechview                     ",2021,9498,"302 (Mental)",0,2,1,0,3,1,1,2,1,0,0,2,13
"Beechview                     ",2020,9498,"302 (Mental)",3,1,1,3,1,3,1,2,0,1,1,2,19
"Beechview                     ",2023,9999,"9999 - (Misc. Incident):",7,5,2,5,0,0,0,0,0,0,0,0,19
"Beechview                     ",2022,9999,"9999 - (Misc. Incident):",5,10,8,7,4,6,3,4,8,4,9,5,73
"Beechview                     ",2021,9999,"9999 - (Misc. Incident):",6,6,5,1,7,11,8,12,6,0,6,3,71
"Beechview                     ",2020,9999,"9999 - (Misc. Incident):",4,4,5,4,3,5,11,8,9,7,4,7,71
"Beechview                     ",2020,2404(b)(1),"A person may not ignite fireworks on public or private property without the permission of the owner",0,0,0,0,0,0,1,0,0,0,0,0,1
"Beechview                     ",2020,2404(b)(3),"A person may not ignite fireworks or sparkling devices toward a motor vehicle or building",0,0,0,0,0,0,1,0,0,0,0,0,1
"Beechview                     ",2020,2404(b)(5),"A person may not ignite fireworks within 150 feet of an occupied structure",0,0,0,0,0,0,1,0,0,0,0,0,1
"Beechview                     ",2022,3712,"Abandonment and Stripping of Vehicles",0,0,0,0,0,0,0,0,2,0,0,0,2
"Beechview                     ",2023,4106,"Access Device Fraud",1,0,1,0,0,0,0,0,0,0,0,0,2
"Beechview                     ",2022,4106,"Access Device Fraud",0,3,0,2,2,1,1,0,1,0,0,3,13
"Beechview                     ",2021,4106,"Access Device Fraud",0,0,2,1,0,0,2,1,0,0,0,0,6
"Beechview                     ",2020,4106,"Access Device Fraud",2,1,0,5,1,1,1,0,0,2,2,2,17
"Beechview                     ",2022,9018,"Accidental Fire",1,0,0,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2021,9018,"Accidental Fire",0,0,0,0,0,1,0,0,0,0,0,0,1
"Beechview                     ",2020,9018,"Accidental Fire",0,0,0,0,0,0,1,0,0,0,0,0,1
"Beechview                     ",2023,3743,"Accidents Involving Damage to Attended Veh. or Property",1,2,2,1,0,0,0,0,0,0,0,0,6
"Beechview                     ",2022,3743,"Accidents Involving Damage to Attended Veh. or Property",0,0,0,2,1,1,0,0,0,3,5,4,16
"Beechview                     ",2021,3743,"Accidents Involving Damage to Attended Veh. or Property",3,4,1,5,1,3,6,2,1,2,2,1,31
"Beechview                     ",2020,3743,"Accidents Involving Damage to Attended Veh. or Property",3,0,2,3,2,3,1,0,0,1,1,3,19
"Beechview                     ",2023,3745,"Accidents Involving Damage to Unattended Veh.or Prop.",2,1,3,2,0,0,0,0,0,0,0,0,8
"Beechview                     ",2022,3745,"Accidents Involving Damage to Unattended Veh.or Prop.",3,4,4,3,5,2,3,3,6,4,6,5,48
"Beechview                     ",2021,3745,"Accidents Involving Damage to Unattended Veh.or Prop.",5,6,5,11,2,2,3,3,4,3,4,4,52
"Beechview                     ",2020,3745,"Accidents Involving Damage to Unattended Veh.or Prop.",0,7,1,1,4,3,5,2,6,3,5,6,43
"Beechview                     ",2022,3742,"Accidents Involving Death or Personal Injury",0,0,0,0,0,0,0,1,0,0,0,0,1
"Beechview                     ",2021,3742,"Accidents Involving Death or Personal Injury",0,0,0,0,0,0,0,0,2,0,0,0,2
"Beechview                     ",2020,3742,"Accidents Involving Death or Personal Injury",0,0,0,0,0,1,0,0,0,0,0,0,1
"Beechview                     ",2022,3716,"Accidents Involving Overturned Vehicles",0,0,0,0,0,0,0,1,0,0,0,0,1
"Beechview                     ",2023,2702,"Aggravated Assault.",2,0,0,3,0,0,0,0,0,0,0,0,5
"Beechview                     ",2022,2702,"Aggravated Assault.",2,2,3,3,1,0,0,1,0,2,0,3,17
"Beechview                     ",2021,2702,"Aggravated Assault.",3,0,0,0,0,4,0,3,3,0,2,1,16
"Beechview                     ",2020,2702,"Aggravated Assault.",4,3,0,0,1,0,0,0,3,0,0,1,12
"Beechview                     ",2021,2703.1,"Aggravated Harassment by Prisoner",0,0,0,0,0,2,0,0,0,0,0,0,2
"Beechview                     ",2023,9497,"Aided Case",1,1,1,1,0,0,0,0,0,0,0,0,4
"Beechview                     ",2022,9497,"Aided Case",2,0,0,3,1,4,0,2,1,1,1,1,16
"Beechview                     ",2021,9497,"Aided Case",1,3,1,0,1,2,0,0,1,0,1,2,12
"Beechview                     ",2020,9497,"Aided Case",1,3,0,1,2,2,0,2,1,2,3,1,18
"Beechview                     ",2020,7122,"Altered, Forged or Counterfeit Documents and Plates",0,0,0,0,0,0,0,0,0,0,2,0,2
"Beechview                     ",2023,"601.04 (d) (1)","Apartment to Apartment 0700-2200 >10 dB(c) 2200-0700 >5dB(c)",0,0,1,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2020,3301,Arson,0,2,0,0,0,0,0,0,0,0,0,2,4
"Beechview                     ",2020,94951,"Attempted Suicide",0,0,0,0,0,1,0,0,0,0,0,0,1
"Beechview                     ",2023,4105(a)(1),"Bad Checks",0,0,1,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2023,9501,"Bench Warrant",0,0,2,0,0,0,0,0,0,0,0,0,2
"Beechview                     ",2022,9501,"Bench Warrant",0,2,0,1,0,0,0,0,0,0,0,4,7
"Beechview                     ",2021,9501,"Bench Warrant",6,0,0,0,6,0,3,0,0,2,3,2,22
"Beechview                     ",2020,9501,"Bench Warrant",0,2,0,0,0,0,3,0,3,2,0,0,10
"Beechview                     ",2023,3502,Burglary.,1,2,2,0,0,0,0,0,0,0,0,0,5
"Beechview                     ",2022,3502,Burglary.,2,0,0,1,2,1,1,1,2,0,0,1,11
"Beechview                     ",2021,3502,Burglary.,4,0,0,0,2,4,2,0,0,0,1,1,14
"Beechview                     ",2020,3502,Burglary.,4,3,2,1,2,1,6,4,4,0,2,2,31
"Beechview                     ",2022,3714,"Careless Driving",0,0,1,0,0,0,0,3,0,1,0,0,5
"Beechview                     ",2021,3714,"Careless Driving",4,4,0,0,0,2,0,0,0,0,0,0,10
"Beechview                     ",2020,3714,"Careless Driving",0,3,0,0,1,2,2,4,0,0,0,0,12
"Beechview                     ",2023,1511,"Carrying and Exhibiting Drivers License on Demand.",0,0,2,0,0,0,0,0,0,0,0,0,2
"Beechview                     ",2020,1511,"Carrying and Exhibiting Drivers License on Demand.",0,0,0,0,0,0,0,0,0,0,0,2,2
"Beechview                     ",2020,6106.1,"Carrying Loaded Weapons Other Than Firearms",0,0,0,0,0,2,0,0,0,0,0,0,2
"Beechview                     ",2022,9133,"Complaint - No Citation",0,0,0,1,0,0,0,0,0,0,0,0,1
"Beechview                     ",2020,7615(a)(2),"Computer Trespass - Cause Malfunction",0,0,0,0,0,0,0,0,1,0,0,0,1
"Beechview                     ",2021,5123,Contraband.,0,0,0,0,0,0,0,0,0,0,2,0,2
"Beechview                     ",2020,9500,"Conversion - Field Contact Report",0,0,1,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2020,6301,"Corruption of Minors.",0,0,0,0,0,0,0,0,0,0,0,1,1
"Beechview                     ",2023,901,"Criminal Attempt",0,0,0,1,0,0,0,0,0,0,0,0,1
"Beechview                     ",2022,901,"Criminal Attempt",0,0,0,0,0,0,1,2,0,0,0,1,4
"Beechview                     ",2021,901,"Criminal Attempt",0,0,0,0,0,0,0,1,0,0,0,1,2
"Beechview                     ",2020,901,"Criminal Attempt",0,0,0,1,2,0,0,0,1,0,0,0,4
"Beechview                     ",2023,903,"Criminal Conspiracy.",2,1,1,3,0,0,0,0,0,0,0,0,7
"Beechview                     ",2022,903,"Criminal Conspiracy.",0,0,0,0,0,0,0,1,0,0,0,0,1
"Beechview                     ",2021,903,"Criminal Conspiracy.",1,2,0,0,0,0,2,0,0,0,0,0,5
"Beechview                     ",2020,903,"Criminal Conspiracy.",0,0,0,0,2,0,7,0,0,0,0,2,11
"Beechview                     ",2023,2501,"Criminal Homicide.",0,0,2,0,0,0,0,0,0,0,0,0,2
"Beechview                     ",2021,2501,"Criminal Homicide.",0,0,0,0,0,0,0,0,2,0,0,0,2
"Beechview                     ",2020,3304(a)(4),"CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",0,0,0,0,0,0,0,1,0,0,0,0,1
"Beechview                     ",2020,3304(a)(6),"CRIMINAL MISCHIEF- Intentionally Damage Property (By Paintball Gun or Paintball Marker)",0,0,0,0,0,0,0,0,2,0,0,0,2
"Beechview                     ",2020,3304(a)(2),"CRIMINAL MISCHIEF- Tamper With Property (So As To Endanger Person or Property)",0,1,2,0,0,0,0,0,1,0,0,0,4
"Beechview                     ",2022,3304(a)(1),"CRIMINAL MISCHIEF-Prop Damage By Fire, Explosives, or Other Dangerous Means",0,0,0,0,0,0,0,0,0,1,0,0,1
"Beechview                     ",2020,3304(a)(1),"CRIMINAL MISCHIEF-Prop Damage By Fire, Explosives, or Other Dangerous Means",0,0,0,1,0,0,0,0,0,0,0,0,1
"Beechview                     ",2023,3304(a)(5),"CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",1,2,2,0,0,0,0,0,0,0,0,0,5
"Beechview                     ",2022,3304(a)(5),"CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",0,2,4,0,0,0,0,1,2,1,1,0,11
"Beechview                     ",2021,3304(a)(5),"CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",3,0,1,1,2,1,1,0,0,0,1,2,12
"Beechview                     ",2020,3304(a)(5),"CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",1,2,0,0,0,1,0,0,3,1,2,0,10
"Beechview                     ",2023,3304,"Criminal Mischief.",5,2,1,3,0,0,0,0,0,0,0,0,11
"Beechview                     ",2022,3304,"Criminal Mischief.",2,1,3,8,2,3,5,2,1,0,1,2,30
"Beechview                     ",2021,3304,"Criminal Mischief.",5,0,3,1,4,4,2,3,5,2,1,2,32
"Beechview                     ",2020,3304,"Criminal Mischief.",3,1,1,1,3,1,4,4,10,0,2,2,32
"Beechview                     ",2020,902,"Criminal Solicitation.",0,0,0,0,0,0,0,0,0,0,0,1,1
"Beechview                     ",2023,3503,"Criminal Trespass",0,0,1,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2022,3503,"Criminal Trespass",0,0,0,0,1,1,1,0,0,0,0,0,3
"Beechview                     ",2022,3503(a),"Criminal Trespass",0,0,0,0,2,0,0,0,0,0,0,0,2
"Beechview                     ",2021,3503,"Criminal Trespass",0,0,0,1,1,0,0,0,4,0,0,0,6
"Beechview                     ",2020,3503,"Criminal Trespass",0,0,0,1,1,1,0,0,2,0,0,0,5
"Beechview                     ",2023,3503(b.1),"Criminal Trespass - Simple Trespasser",0,0,1,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2022,3503(b.1),"Criminal Trespass - Simple Trespasser",0,0,0,0,0,1,0,0,0,0,0,0,1
"Beechview                     ",2021,3503(b.1),"Criminal Trespass - Simple Trespasser",0,0,0,0,1,0,0,0,0,0,0,0,1
"Beechview                     ",2020,3503(b.1),"Criminal Trespass - Simple Trespasser",0,0,0,2,0,0,1,0,0,0,0,0,3
"Beechview                     ",2023,7512,"Criminal Use of Communication",0,0,0,2,0,0,0,0,0,0,0,0,2
"Beechview                     ",2020,7512,"Criminal Use of Communication",0,0,0,0,0,0,0,0,0,0,0,2,2
"Beechview                     ",2020,5511,"Cruelty to Animals.",0,0,0,0,0,0,0,0,2,0,0,0,2
"Beechview                     ",2022,2709(a.1)(1)(i),"Cyber Harassment Of A Child Through An Electronic Social Media Service: Disparaging Statement/Opinion",0,1,0,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2021,3301(d.1),"Dangerous Burning",0,0,0,0,1,0,0,0,0,0,0,0,1
"Beechview                     ",2023,9496,"Dead on Arrival (DOA)",0,4,2,0,0,0,0,0,0,0,0,0,6
"Beechview                     ",2022,9496,"Dead on Arrival (DOA)",1,3,3,1,0,2,1,1,1,1,4,2,20
"Beechview                     ",2021,9496,"Dead on Arrival (DOA)",4,2,0,2,1,0,1,0,3,1,1,1,16
"Beechview                     ",2020,9496,"Dead on Arrival (DOA)",0,0,1,1,0,3,0,2,1,1,1,0,10
"Beechview                     ",2022,3503.B1I,"DEF. TRESPASS ACTUAL COMMUNICATION",0,0,0,0,0,0,0,0,0,0,2,2,4
"Beechview                     ",2021,3503.B1I,"DEF. TRESPASS ACTUAL COMMUNICATION",0,0,0,0,2,0,0,0,2,0,0,0,4
"Beechview                     ",2020,3503.B1I,"DEF. TRESPASS ACTUAL COMMUNICATION",0,0,0,0,0,0,0,0,0,0,0,1,1
"Beechview                     ",2023,3503(b)(1)(iii),"Defiant Trespass - Fencing or Other Enclosure",0,0,1,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2022,3503(b)(1)(iii),"Defiant Trespass - Fencing or Other Enclosure",0,0,1,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2020,3503(b)(1)(iii),"Defiant Trespass - Fencing or Other Enclosure",0,0,0,0,0,1,1,0,0,0,0,0,2
"Beechview                     ",2020,3503(b)(1)(ii),"Defiant Trespass Notice Posted by Sign(s)",1,0,0,0,1,0,1,0,0,0,0,0,3
"Beechview                     ",2020,"473.02 (b)","Deposit or Dump Trash",0,0,0,0,0,1,0,0,0,0,0,0,1
"Beechview                     ",2022,3312,"Destruction of Survey Monument",0,0,0,0,1,0,0,0,0,0,0,0,1
"Beechview                     ",2022,2707.1,"Discharge of a Firearm into Occupied Structure",0,1,0,0,0,0,1,0,0,1,1,0,4
"Beechview                     ",2021,2707.1,"Discharge of a Firearm into Occupied Structure",0,0,0,0,0,0,1,0,0,1,0,0,2
"Beechview                     ",2020,2707.1,"Discharge of a Firearm into Occupied Structure",0,0,0,0,0,0,0,0,1,1,0,0,2
"Beechview                     ",2023,607.03,"Discharging Firearm or Airgun",1,0,0,1,0,0,0,0,0,0,0,0,2
"Beechview                     ",2022,607.03,"Discharging Firearm or Airgun",0,0,0,0,0,0,0,0,0,1,2,0,3
"Beechview                     ",2020,607.03,"Discharging Firearm or Airgun",0,2,0,0,0,0,0,0,1,0,0,0,3
"Beechview                     ",2022,5503(a)(1),"DISORDERLY CONDUCT - ENGAGE IN FIGHTING",0,0,0,0,0,1,0,0,0,0,0,0,1
"Beechview                     ",2020,5503(a)(1),"DISORDERLY CONDUCT - ENGAGE IN FIGHTING",0,0,0,0,0,1,0,1,0,0,0,0,2
"Beechview                     ",2023,5503(a)(4),"DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF",0,2,0,0,0,0,0,0,0,0,0,0,2
"Beechview                     ",2020,5503(a)(4),"DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF",0,0,0,0,0,0,0,0,0,2,0,0,2
"Beechview                     ",2022,5503(a)(3),"DISORDERLY CONDUCT - OBSCENE LANG/GEST",0,0,0,1,0,2,0,0,0,0,0,0,3
"Beechview                     ",2021,5503(a)(3),"DISORDERLY CONDUCT - OBSCENE LANG/GEST",0,0,0,0,0,0,0,0,2,0,0,0,2
"Beechview                     ",2022,5503(a)(2),"DISORDERLY CONDUCT - UNREASONABLE NOISE",0,1,0,2,0,0,0,0,0,0,0,2,5
"Beechview                     ",2021,5503(a)(2),"DISORDERLY CONDUCT - UNREASONABLE NOISE",0,0,0,3,0,0,0,0,0,0,0,0,3
"Beechview                     ",2023,5503,"Disorderly Conduct.",0,2,0,2,0,0,0,0,0,0,0,0,4
"Beechview                     ",2022,5503,"Disorderly Conduct.",0,0,0,2,2,2,0,0,0,0,0,0,6
"Beechview                     ",2021,5503,"Disorderly Conduct.",0,0,0,1,0,0,0,0,2,0,0,0,3
"Beechview                     ",2020,5503,"Disorderly Conduct.",2,1,0,0,1,0,1,0,0,0,0,0,5
"Beechview                     ",2021,1332,"Display of Registration Plate.",0,2,0,0,0,0,0,0,0,0,0,0,2
"Beechview                     ",2020,1332,"Display of Registration Plate.",0,0,0,0,0,0,0,2,0,0,0,0,2
"Beechview                     ",2022,1573,"Displaying a Foregign License During Suspension or Revocation.",0,0,0,2,0,0,0,0,0,0,0,0,2
"Beechview                     ",2022,"670.02  (a)","Disruptive activity prepetrataed/caused/permitted on property by owner(s)/tenant(s)/occupant(s)/invitee(s) of the property",0,0,0,1,0,1,0,0,0,0,0,0,2
"Beechview                     ",2021,9492,"Dog Bite",0,0,0,0,0,0,0,1,0,0,0,0,1
"Beechview                     ",2020,9492,"Dog Bite",0,0,0,0,0,0,0,0,0,1,0,0,1
"Beechview                     ",2021,633.08,"Dogs at Large Prohibited",0,0,0,1,0,0,0,0,0,0,0,0,1
"Beechview                     ",2022,1501,"Drivers Required to be Licensed.",0,0,0,0,0,0,0,0,0,1,0,2,3
"Beechview                     ",2021,1501,"Drivers Required to be Licensed.",0,0,1,1,0,2,0,0,0,0,0,0,4
"Beechview                     ",2020,1501,"Drivers Required to be Licensed.",0,3,0,0,0,0,2,2,0,0,0,0,7
